NAMA_PROVINSI,NAMA_KABUPATEN,NAMA_KECAMATAN,NAMA_DESA,Data_Tahun,Jumlah
JAWA BARAT, BOGOR,MEGAMENDUNG,SUKARESMI,2020,0
JAWA BARAT, BOGOR,MEGAMENDUNG,PASIR ANGIN,2020,0
JAWA BARAT, BOGOR,CARINGIN,PASIR MUNCANG,2020,46
JAWA BARAT, BOGOR,CARINGIN,CIMANDE HILIR,2020,46
JAWA BARAT, BOGOR,CARINGIN,CIDERUM,2020,46
JAWA BARAT, BOGOR,CARINGIN,CARINGIN,2020,0
JAWA BARAT, BOGOR,CARINGIN,CIHERANG PONDOK,2020,0
JAWA BARAT, BOGOR,CARINGIN,CINAGARA,2020,16
JAWA BARAT, BOGOR,CARINGIN,CIMANDE,2020,46
JAWA BARAT, BOGOR,CARINGIN,PANCAWATI,2020,46
JAWA BARAT, BOGOR,CARINGIN,MUARA JAYA,2020,0
JAWA BARAT, BOGOR,CARINGIN,BASIR BUNCIR,2020,21
JAWA BARAT, BOGOR,CARINGIN,LEMAH DUHUR,2020,16
JAWA BARAT, BOGOR,CARINGIN,TANGKIL,2020,11
JAWA BARAT, BOGOR,CIJERUK,CIJERUK,2020,149
JAWA BARAT, BOGOR,CIJERUK,CIPELANG,2020,0
JAWA BARAT, BOGOR,CIJERUK,WARUNG MENTENG,2020,0
JAWA BARAT, BOGOR,CIJERUK,TAJUR HALANG,2020,5
JAWA BARAT, BOGOR,CIJERUK,CIPICUNG,2020,0
JAWA BARAT, BOGOR,CIJERUK,CIBALUNG,2020,21
JAWA BARAT, BOGOR,CIJERUK,SUKAHARJA,2020,13
JAWA BARAT, BOGOR,CIJERUK,PALASARI,2020,0
JAWA BARAT, BOGOR,CIJERUK,TANJUNGSARI,2020,0
JAWA BARAT, BOGOR,CIOMAS,MEKARJAYA,2020,0
JAWA BARAT, BOGOR,CIOMAS,SUKAHARJA,2020,0
JAWA BARAT, BOGOR,CIOMAS,PARAKAN,2020,0
JAWA BARAT, BOGOR,CIOMAS,CIOMAS,2020,3
JAWA BARAT, BOGOR,CIOMAS,PAGELARAN,2020,16
JAWA BARAT, BOGOR,CIOMAS,SUKAMAKMUR,2020,17
JAWA BARAT, BOGOR,CIOMAS,CIAPUS,2020,2
JAWA BARAT, BOGOR,CIOMAS,KOTA BATU,2020,2
JAWA BARAT, BOGOR,CIOMAS,LALADON,2020,0
JAWA BARAT, BOGOR,CIOMAS,CIOMAS RAHAYU,2020,5
JAWA BARAT, BOGOR,DRAMAGA,SUKADAMAI,2020,0
JAWA BARAT, BOGOR,DRAMAGA,CIHERANG,2020,12
JAWA BARAT, BOGOR,DRAMAGA,SINARSARI,2020,18
JAWA BARAT, BOGOR,DRAMAGA,SUKAWENING,2020,0
JAWA BARAT, BOGOR,DRAMAGA,PETIR,2020,0
JAWA BARAT, BOGOR,DRAMAGA,PURWASARI,2020,0
JAWA BARAT, BOGOR,DRAMAGA,CIKARAWANG,2020,0
JAWA BARAT, BOGOR,DRAMAGA,BABAKAN,2020,0
JAWA BARAT, BOGOR,DRAMAGA,DRAMAGA,2020,0
JAWA BARAT, BOGOR,DRAMAGA,NEGLASARI,2020,2
JAWA BARAT, BOGOR,TAMANSARI,SUKAMANTRI,2020,0
JAWA BARAT, BOGOR,TAMANSARI,SIRNAGALIH,2020,0
JAWA BARAT, BOGOR,TAMANSARI,PASIREURIH,2020,0
JAWA BARAT, BOGOR,TAMANSARI,TAMANSARI,2020,0
JAWA BARAT, BOGOR,TAMANSARI,SUKALUYU,2020,3
JAWA BARAT, BOGOR,TAMANSARI,SUKARESMI,2020,26
JAWA BARAT, BOGOR,TAMANSARI,SUKAJAYA,2020,0
JAWA BARAT, BOGOR,TAMANSARI,SUKAJADI,2020,3
JAWA BARAT, BOGOR,KLAPANUNGGAL,KLAPANUNGGAL,2020,45
JAWA BARAT, BOGOR,KLAPANUNGGAL,BOJONG,2020,0
JAWA BARAT, BOGOR,KLAPANUNGGAL,NAMBO,2020,0
JAWA BARAT, BOGOR,KLAPANUNGGAL,LULUT,2020,0
JAWA BARAT, BOGOR,KLAPANUNGGAL,CIKAHURIPAN,2020,7
JAWA BARAT, BOGOR,KLAPANUNGGAL,KEMBANG KUNING,2020,52
JAWA BARAT, BOGOR,KLAPANUNGGAL,BANTAR JATI,2020,12
JAWA BARAT, BOGOR,KLAPANUNGGAL,LEUWIKARET,2020,5
JAWA BARAT, BOGOR,KLAPANUNGGAL,LIGARMUKTI,2020,0
JAWA BARAT, BOGOR,CISEENG,PUTAT NUTUG,2020,0
JAWA BARAT, BOGOR,CISEENG,CISEENG,2020,2
JAWA BARAT, BOGOR,CISEENG,PARIGI MEKAR,2020,25
JAWA BARAT, BOGOR,CISEENG,CIBENTANG,2020,2
JAWA BARAT, BOGOR,CISEENG,CIBEUTEUNG UDIK,2020,2
JAWA BARAT, BOGOR,CISEENG,KARIHKIL,2020,37
JAWA BARAT, BOGOR,CISEENG,BABAKAN,2020,0
JAWA BARAT, BOGOR,CISEENG,CIHOE,2020,0
JAWA BARAT, BOGOR,CISEENG,CIBEUTEUNG MUARA,2020,0
JAWA BARAT, BOGOR,CISEENG,KURIPAN,2020,0
JAWA BARAT, BOGOR,RANCA BUNGUR,BANTARJAYA,2020,2
JAWA BARAT, BOGOR,RANCA BUNGUR,BANTARSARI,2020,0
JAWA BARAT, BOGOR,RANCA BUNGUR,PASIRGAOK,2020,5
JAWA BARAT, BOGOR,RANCA BUNGUR,RANCABUNGUR,2020,0
JAWA BARAT, BOGOR,RANCA BUNGUR,MEKARSARI,2020,0
JAWA BARAT, BOGOR,RANCA BUNGUR,CANDALI,2020,1
JAWA BARAT, BOGOR,RANCA BUNGUR,CIMULANG,2020,0
JAWA BARAT, BOGOR,SUKAJAYA,CISARUA,2020,5
JAWA BARAT, BOGOR,SUKAJAYA,KIARASARI,2020,20
JAWA BARAT, BOGOR,SUKAJAYA,SUKAJAYA,2020,2
JAWA BARAT, BOGOR,SUKAJAYA,SIPAYUNG,2020,20
JAWA BARAT, BOGOR,SUKAJAYA,CILEUKSA,2020,2
JAWA BARAT, BOGOR,SUKAJAYA,KIARAPANDAK,2020,0
JAWA BARAT, BOGOR,SUKAJAYA,HARKATJAYA,2020,0
JAWA BARAT, BOGOR,SUKAJAYA,SUKAMULIH,2020,0
JAWA BARAT, BOGOR,SUKAJAYA,PASIR MADANG,2020,0
JAWA BARAT, BOGOR,SUKAJAYA,URUG,2020,0
JAWA BARAT, BOGOR,SUKAJAYA,JAYARAHARJA,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,TANJUNGSARI,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,SELAWANGI,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,TANJUNGRASA,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,ANTAJAYA,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,PASIR TANJUNG,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,CIBADAK,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,SUKARASA,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,SIRNASARI,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,BUANAJAYA,2020,0
JAWA BARAT, BOGOR,TANJUNGSARI,SIRNARASA,2020,5
JAWA BARAT, BOGOR,TAJURHALANG,TAJURHALANG,2020,62
JAWA BARAT, BOGOR,TAJURHALANG,CITAYAM,2020,2
JAWA BARAT, BOGOR,TAJURHALANG,SASAK PANJANG,2020,52
JAWA BARAT, BOGOR,TAJURHALANG,NANGGERANG,2020,52
JAWA BARAT, BOGOR,TAJURHALANG,SUKMAJAYA,2020,5
JAWA BARAT, BOGOR,TAJURHALANG,TONJONG,2020,2
JAWA BARAT, BOGOR,TAJURHALANG,KALISUREN,2020,2
JAWA BARAT, BOGOR,CIGOMBONG,CIGOMBONG,2020,0
JAWA BARAT, BOGOR,CIGOMBONG,WATESJAYA,2020,0
JAWA BARAT, BOGOR,CIGOMBONG,CIBURUY,2020,0
JAWA BARAT, BOGOR,CIGOMBONG,SROGOL,2020,5
JAWA BARAT, BOGOR,CIGOMBONG,CISALADA,2020,2
JAWA BARAT, BOGOR,CIGOMBONG,TUGUJAYA,2020,0
JAWA BARAT, BOGOR,CIGOMBONG,PASIRJAYA,2020,0
JAWA BARAT, BOGOR,CIGOMBONG,CIBURAYUT,2020,0
JAWA BARAT, BOGOR,CIGOMBONG,CIADEG,2020,1
JAWA BARAT, BOGOR,LEUWISADENG,LEUWISADENG,2020,0
JAWA BARAT, BOGOR,LEUWISADENG,BABAKAN SADENG,2020,18
JAWA BARAT, BOGOR,LEUWISADENG,SADENG KOLOT,2020,0
JAWA BARAT, BOGOR,LEUWISADENG,WANGUNJAYA,2020,0
JAWA BARAT, BOGOR,LEUWISADENG,KALONG I,2020,0
JAWA BARAT, BOGOR,LEUWISADENG,KALONG II,2020,0
JAWA BARAT, BOGOR,LEUWISADENG,SADENG,2020,0
JAWA BARAT, BOGOR,LEUWISADENG,SIBANTENG,2020,0
JAWA BARAT, BOGOR,TENJOLAYA,TAPOS I,2020,2
JAWA BARAT, BOGOR,TENJOLAYA,TAPOS II,2020,0
JAWA BARAT, BOGOR,TENJOLAYA,CIBITUNG TENGAH,2020,0
JAWA BARAT, BOGOR,TENJOLAYA,SITUDAUN,2020,0
JAWA BARAT, BOGOR,TENJOLAYA,CINANGNENG,2020,0
JAWA BARAT, BOGOR,TENJOLAYA,GUNUNG MALANG,2020,22
JAWA BARAT, BOGOR,TENJOLAYA,GUNUNG MULYA,2020,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,TONJONG,2020,120
JAWA BARAT, SUKABUMI,PALABUHANRATU,CITEPUS,2020,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,BUNIWANGI,2020,1
JAWA BARAT, SUKABUMI,PALABUHANRATU,CIBODAS,2020,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,PASIRSUREN,2020,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,CIKADU,2020,1
JAWA BARAT, SUKABUMI,PALABUHANRATU,CITARIK,2020,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,CIMANGGU,2020,1
JAWA BARAT, SUKABUMI,PALABUHANRATU,JAYANTI,2020,0
JAWA BARAT, SUKABUMI,SIMPENAN,CIDADAP,2020,9
JAWA BARAT, SUKABUMI,SIMPENAN,LOJI,2020,6
JAWA BARAT, SUKABUMI,SIMPENAN,KERTAJAYA,2020,10
JAWA BARAT, SUKABUMI,SIMPENAN,CIHAUR,2020,2
JAWA BARAT, SUKABUMI,SIMPENAN,CIBUNTU,2020,0
JAWA BARAT, SUKABUMI,SIMPENAN,MEKARASIH,2020,1
JAWA BARAT, SUKABUMI,SIMPENAN,SANGRAWAYANG,2020,1
JAWA BARAT, SUKABUMI,CIKAKAK,CIKAKAK,2020,14
JAWA BARAT, SUKABUMI,CIKAKAK,CIMAJA,2020,8
JAWA BARAT, SUKABUMI,CIKAKAK,RIDOGALIH,2020,11
JAWA BARAT, SUKABUMI,CIKAKAK,SUKAMAJU,2020,1
JAWA BARAT, SUKABUMI,CIKAKAK,CILEUNGSING,2020,0
JAWA BARAT, SUKABUMI,CIKAKAK,MARGALAKSANA,2020,2
JAWA BARAT, SUKABUMI,CIKAKAK,SIRNARASA,2020,5
JAWA BARAT, SUKABUMI,CIKAKAK,GANDASOLI,2020,2
JAWA BARAT, SUKABUMI,CIKAKAK,CIRENDANG,2020,2
JAWA BARAT, SUKABUMI,BANTARGADUNG,BANTARGADUNG,2020,23
JAWA BARAT, SUKABUMI,BANTARGADUNG,MANGUNJAYA,2020,21
JAWA BARAT, SUKABUMI,BANTARGADUNG,BOJONGGALING,2020,87
JAWA BARAT, SUKABUMI,BANTARGADUNG,LIMUSNUNGGAL,2020,7
JAWA BARAT, SUKABUMI,BANTARGADUNG,BANTARGEBANG,2020,20
JAWA BARAT, SUKABUMI,BANTARGADUNG,BUANAJAYA,2020,29
JAWA BARAT, SUKABUMI,BANTARGADUNG,BOYONG SARI,2020,17
JAWA BARAT, SUKABUMI,CISOLOK,CISOLOK,2020,2
JAWA BARAT, SUKABUMI,CISOLOK,PASIR BARU,2020,0
JAWA BARAT, SUKABUMI,CISOLOK,CIKAHURIPAN,2020,0
JAWA BARAT, SUKABUMI,CISOLOK,CIKELAT,2020,0
JAWA BARAT, SUKABUMI,CISOLOK,CARINGIN,2020,2
JAWA BARAT, SUKABUMI,CISOLOK,GUNUNGKARAMAT,2020,10
JAWA BARAT, SUKABUMI,CISOLOK,GUNUNGTANJUNG,2020,0
JAWA BARAT, SUKABUMI,CISOLOK,KARANGPAPAK,2020,35
JAWA BARAT, SUKABUMI,CISOLOK,SIRNARESMI,2020,5
JAWA BARAT, SUKABUMI,CISOLOK,CICADAS,2020,0
JAWA BARAT, SUKABUMI,CISOLOK,WANAJAYA,2020,0
JAWA BARAT, SUKABUMI,CISOLOK,WANGUNSARI,2020,0
JAWA BARAT, SUKABUMI,CISOLOK,SUKARAME,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIKIDANG,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIKIRAY,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,GUNUNGMALANG,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,PANGKALAN,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,CICAREUH,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,TAMAN SARI,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,BUMI SARI,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,SAMPORA,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,NANGKAKONENG,2020,10
JAWA BARAT, SUKABUMI,CIKIDANG,MEKARNANGKA,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIJAMBE,2020,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIKARAE THOYYIBAH,2020,0
JAWA BARAT, SUKABUMI,LENGKONG,LENGKONG,2020,23
JAWA BARAT, SUKABUMI,LENGKONG,CILANGKAP,2020,0
JAWA BARAT, SUKABUMI,LENGKONG,TEGALLEGA,2020,200
JAWA BARAT, SUKABUMI,LENGKONG,NEGLASARI,2020,20
JAWA BARAT, SUKABUMI,LENGKONG,LANGKAPJAYA,2020,4
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,JAMPANGTENGAH,2020,10
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,PADABEUNGHAR,2020,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BANTARPANJANG,2020,1
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BOJONGJENGKOL,2020,0
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,NANGERANG,2020,10
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,TANJUNGSARI,2020,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,SINDANGRESMI,2020,1
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,PANUMBANGAN,2020,5
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,CIJULANG,2020,0
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BANTARAGUNG,2020,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BOJONGTIPAR,2020,3
JAWA BARAT, SUKABUMI,WARUNGKIARA,WARUNGKIARA,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,BOJONGKERTA,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,GIRIJAYA,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,BANTARKALONG,2020,10
JAWA BARAT, SUKABUMI,WARUNGKIARA,HEGARMANAH,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,UBRUG,2020,5
JAWA BARAT, SUKABUMI,WARUNGKIARA,SIRNAJAYA,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,SUKAHARJA,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,KERTAMUKTI,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,MEKARJAYA,2020,15
JAWA BARAT, SUKABUMI,WARUNGKIARA,DAMARRAJA,2020,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,TARISI,2020,20
JAWA BARAT, SUKABUMI,CIKEMBAR,CIKEMBAR,2020,0
JAWA BARAT, SUKABUMI,CIKEMBAR,PARAKANLIMA,2020,9
JAWA BARAT, SUKABUMI,CIKEMBAR,BOJONG,2020,8
JAWA BARAT, SUKABUMI,CIKEMBAR,CIMANGGU,2020,0
JAWA BARAT, SUKABUMI,CIKEMBAR,BOJONGKEMBAR,2020,2
JAWA BARAT, SUKABUMI,CIKEMBAR,SUKAMAJU,2020,0
JAWA BARAT, SUKABUMI,CIKEMBAR,CIBATU,2020,2
JAWA BARAT, SUKABUMI,CIKEMBAR,KERTARAHARJA,2020,1
JAWA BARAT, SUKABUMI,CIKEMBAR,SUKAMULYA,2020,10
JAWA BARAT, SUKABUMI,CIKEMBAR,BOJONGRAHARJA,2020,42
JAWA BARAT, SUKABUMI,CIBADAK,SEKARWANGI,2020,52
JAWA BARAT, SUKABUMI,CIBADAK,PAMURUYAN,2020,1
JAWA BARAT, SUKABUMI,CIBADAK,KARANGTENGAH,2020,2
JAWA BARAT, SUKABUMI,CIBADAK,NEGLASARI,2020,0
JAWA BARAT, SUKABUMI,CIBADAK,WARNAJATI,2020,8
JAWA BARAT, SUKABUMI,CIBADAK,TENJOJAYA,2020,43
JAWA BARAT, SUKABUMI,CIBADAK,CIHEULANG TONGGOH,2020,5
JAWA BARAT, SUKABUMI,CIBADAK,SUKASIRNA,2020,0
JAWA BARAT, SUKABUMI,CIBADAK,BATUNUNGGAL,2020,0
JAWA BARAT, SUKABUMI,NAGRAK,KALAPAREA,2020,21
JAWA BARAT, SUKABUMI,NAGRAK,PAWENANG,2020,0
JAWA BARAT, SUKABUMI,NAGRAK,NAGRAK UTARA,2020,0
JAWA BARAT, SUKABUMI,NAGRAK,CISARUA,2020,13
JAWA BARAT, SUKABUMI,NAGRAK,BALEKAMBANG,2020,5
JAWA BARAT, SUKABUMI,NAGRAK,BABAKAN PANJANG,2020,13
JAWA BARAT, SUKABUMI,NAGRAK,DARMAREJA,2020,0
JAWA BARAT, SUKABUMI,NAGRAK,CIHANYAWAR,2020,0
JAWA BARAT, SUKABUMI,NAGRAK,NAGRAK SELATAN,2020,46
JAWA BARAT, SUKABUMI,NAGRAK,GIRIJAYA,2020,0
JAWA BARAT, SUKABUMI,PARUNGKUDA,PARUNGKUDA,2020,0
JAWA BARAT, SUKABUMI,PARUNGKUDA,PALASARI HILIR,2020,0
JAWA BARAT, SUKABUMI,PARUNGKUDA,KOMPA,2020,1
JAWA BARAT, SUKABUMI,PARUNGKUDA,PONDOKKASO LANDEUH,2020,28
JAWA BARAT, SUKABUMI,PARUNGKUDA,SUNDAWENANG,2020,37
JAWA BARAT, SUKABUMI,PARUNGKUDA,BOJONGKOKOSAN,2020,8
JAWA BARAT, SUKABUMI,PARUNGKUDA,LANGENSARI,2020,0
JAWA BARAT, SUKABUMI,PARUNGKUDA,BABAKANJAYA,2020,0
JAWA BARAT, SUKABUMI,BOJONGGENTENG,BOJONGGENTENG,2020,3
JAWA BARAT, SUKABUMI,BOJONGGENTENG,CIBODAS,2020,15
JAWA BARAT, SUKABUMI,BOJONGGENTENG,BEREKAH,2020,0
JAWA BARAT, SUKABUMI,BOJONGGENTENG,CIPANENGAH,2020,67
JAWA BARAT, SUKABUMI,BOJONGGENTENG,BOJONGGALING,2020,0
JAWA BARAT, SUKABUMI,PARAKANSALAK,PARAKAN SALAK,2020,21
JAWA BARAT, SUKABUMI,PARAKANSALAK,BOJONG LONGOK,2020,27
JAWA BARAT, SUKABUMI,PARAKANSALAK,SUKAKERSA,2020,0
JAWA BARAT, SUKABUMI,PARAKANSALAK,SUKATANI,2020,12
JAWA BARAT, SUKABUMI,PARAKANSALAK,BOJONGASIH,2020,2
JAWA BARAT, SUKABUMI,PARAKANSALAK,LEBAKSARI,2020,0
JAWA BARAT, SUKABUMI,CICURUG,NYANGKOWEK,2020,0
JAWA BARAT, SUKABUMI,CICURUG,TENJOLAYA,2020,2
JAWA BARAT, SUKABUMI,CICURUG,BENDA,2020,0
JAWA BARAT, SUKABUMI,CICURUG,PASAWAHAN,2020,0
JAWA BARAT, SUKABUMI,CICURUG,CISAAT,2020,0
JAWA BARAT, SUKABUMI,CICURUG,PURWASARI,2020,6
JAWA BARAT, SUKABUMI,CICURUG,CARINGIN,2020,0
JAWA BARAT, SUKABUMI,CICURUG,TENJOAYU,2020,0
JAWA BARAT, SUKABUMI,CICURUG,KUTAJAYA,2020,0
JAWA BARAT, SUKABUMI,CICURUG,MEKARSARI,2020,0
JAWA BARAT, SUKABUMI,CICURUG,BANGBAYANG,2020,0
JAWA BARAT, SUKABUMI,CICURUG,NANGGERANG,2020,2
JAWA BARAT, SUKABUMI,CIDAHU,PONDOKASO TONGGOH,2020,10
JAWA BARAT, SUKABUMI,CIDAHU,BABAKANPARI,2020,3
JAWA BARAT, SUKABUMI,CIDAHU,PONDOKASO TENGAH,2020,10
JAWA BARAT, SUKABUMI,CIDAHU,CIDAHU,2020,0
JAWA BARAT, SUKABUMI,CIDAHU,TANGKIL,2020,4
JAWA BARAT, SUKABUMI,CIDAHU,JAYABAKTI,2020,6
JAWA BARAT, SUKABUMI,CIDAHU,GIRIJAYA,2020,0
JAWA BARAT, SUKABUMI,CIDAHU,PASIRDOTON,2020,0
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,KALAPANUNGGAL,2020,5
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,PALASARI GIRANG,2020,2
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,PULOSARI,2020,1
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,MAKASARI,2020,15
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,KADUNUNGGAL,2020,2
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,WALANG SARI,2020,1
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,GUNUNGENDUT,2020,15
JAWA BARAT, SUKABUMI,KABANDUNGAN,KABANDUNGAN,2020,30
JAWA BARAT, SUKABUMI,KABANDUNGAN,CIPEUTEUY,2020,25
JAWA BARAT, SUKABUMI,KABANDUNGAN,CIHAMERANG,2020,27
JAWA BARAT, SUKABUMI,KABANDUNGAN,TUGUBANDUNG,2020,7
JAWA BARAT, SUKABUMI,KABANDUNGAN,MEKARJAYA,2020,5
JAWA BARAT, SUKABUMI,KABANDUNGAN,CIANAGA,2020,15
JAWA BARAT, SUKABUMI,WALURAN,WALURAN,2020,0
JAWA BARAT, SUKABUMI,WALURAN,SUKAMUKTI,2020,0
JAWA BARAT, SUKABUMI,WALURAN,CARINGINNUNGGAL,2020,12
JAWA BARAT, SUKABUMI,WALURAN,MEKARMUKTI,2020,6
JAWA BARAT, SUKABUMI,WALURAN,MANGUNJAYA,2020,0
JAWA BARAT, SUKABUMI,WALURAN,WALURAN MANDIRI,2020,0
JAWA BARAT, SUKABUMI,JAMPANGKULON,BOJONGGENTENG,2020,1
JAWA BARAT, SUKABUMI,JAMPANGKULON,CIKARANG,2020,5
JAWA BARAT, SUKABUMI,JAMPANGKULON,BOJONGSARI,2020,34
JAWA BARAT, SUKABUMI,JAMPANGKULON,NAGRAKSARI,2020,2
JAWA BARAT, SUKABUMI,JAMPANGKULON,MEKARJAYA,2020,3
JAWA BARAT, SUKABUMI,JAMPANGKULON,TANJUNG,2020,0
JAWA BARAT, SUKABUMI,JAMPANGKULON,CIPARAY,2020,0
JAWA BARAT, SUKABUMI,JAMPANGKULON,PADAJAYA,2020,2
JAWA BARAT, SUKABUMI,JAMPANGKULON,KARANGANYAR,2020,0
JAWA BARAT, SUKABUMI,JAMPANGKULON,CIKARANGGEUSAN,2020,0
JAWA BARAT, SUKABUMI,CIEMAS,CIEMAS,2020,9
JAWA BARAT, SUKABUMI,CIEMAS,CIBENDA,2020,35
JAWA BARAT, SUKABUMI,CIEMAS,CIWARU,2020,2
JAWA BARAT, SUKABUMI,CIEMAS,MEKARJAYA,2020,16
JAWA BARAT, SUKABUMI,CIEMAS,GIRIMUKTI,2020,5
JAWA BARAT, SUKABUMI,CIEMAS,TAMANJAYA,2020,3
JAWA BARAT, SUKABUMI,CIEMAS,MANDRAJAYA,2020,23
JAWA BARAT, SUKABUMI,CIEMAS,SIDAMULYA,2020,2
JAWA BARAT, SUKABUMI,CIEMAS,MEKARSAKTI,2020,1
JAWA BARAT, SUKABUMI,KALIBUNDER,KALIBUNDER,2020,1
JAWA BARAT, SUKABUMI,KALIBUNDER,BOJONG,2020,0
JAWA BARAT, SUKABUMI,KALIBUNDER,CIMAHPAR,2020,0
JAWA BARAT, SUKABUMI,KALIBUNDER,SEKARSARI,2020,0
JAWA BARAT, SUKABUMI,KALIBUNDER,SUKALUYU,2020,0
JAWA BARAT, SUKABUMI,KALIBUNDER,BALEKAMBANG,2020,0
JAWA BARAT, SUKABUMI,KALIBUNDER,MEKARWANGI,2020,0
JAWA BARAT, SUKABUMI,SURADE,JAGAMUKTI,2020,0
JAWA BARAT, SUKABUMI,SURADE,CITANGLAR,2020,0
JAWA BARAT, SUKABUMI,SURADE,WANASARI,2020,2
JAWA BARAT, SUKABUMI,SURADE,SIRNASARI,2020,0
JAWA BARAT, SUKABUMI,SURADE,KADALEMAN,2020,3
JAWA BARAT, SUKABUMI,SURADE,GUNUNGSUNGGING,2020,0
JAWA BARAT, SUKABUMI,SURADE,CIPEUNDEUY,2020,2
JAWA BARAT, SUKABUMI,SURADE,PASIRIPIS,2020,0
JAWA BARAT, SUKABUMI,SURADE,BUNIWANGI,2020,2
JAWA BARAT, SUKABUMI,SURADE,SUKATANI,2020,16
JAWA BARAT, SUKABUMI,SURADE,KADEMANGAN,2020,0
JAWA BARAT, SUKABUMI,CIBITUNG,TALAGAMURNI,2020,1
JAWA BARAT, SUKABUMI,CIBITUNG,BANYUMURNI,2020,1
JAWA BARAT, SUKABUMI,CIBITUNG,CIBITUNG,2020,16
JAWA BARAT, SUKABUMI,CIBITUNG,CIDAHU,2020,0
JAWA BARAT, SUKABUMI,CIBITUNG,CIBODAS,2020,0
JAWA BARAT, SUKABUMI,CIBITUNG,BANYUWANGI,2020,2
JAWA BARAT, SUKABUMI,CIRACAP,CIRACAP,2020,9
JAWA BARAT, SUKABUMI,CIRACAP,CIKANGKUNG,2020,1
JAWA BARAT, SUKABUMI,CIRACAP,GUNUNGBATU,2020,0
JAWA BARAT, SUKABUMI,CIRACAP,PURWASEDAR,2020,0
JAWA BARAT, SUKABUMI,CIRACAP,PASIRPANJANG,2020,8
JAWA BARAT, SUKABUMI,CIRACAP,MEKARSARI,2020,0
JAWA BARAT, SUKABUMI,CIRACAP,UJUNG GENTENG,2020,14
JAWA BARAT, SUKABUMI,CIRACAP,PANGUMBAHAN,2020,6
JAWA BARAT, SUKABUMI,GUNUNGGURUH,CIKUJANG,2020,30
JAWA BARAT, SUKABUMI,GUNUNGGURUH,GUNUNGGURUH,2020,475
JAWA BARAT, SUKABUMI,GUNUNGGURUH,CIBENTANG,2020,35
JAWA BARAT, SUKABUMI,GUNUNGGURUH,SIRNARESMI,2020,0
JAWA BARAT, SUKABUMI,GUNUNGGURUH,KEBONMANGGU,2020,6
JAWA BARAT, SUKABUMI,GUNUNGGURUH,CIBOLANG,2020,1
JAWA BARAT, SUKABUMI,GUNUNGGURUH,MANGKALAYA,2020,10
JAWA BARAT, SUKABUMI,CICANTAYAN,CICANTAYAN,2020,0
